Column,dipl,HS_corr,HS_persname,HS_persname_check,HS_comment,HS_link,dipl_ctx_lr15,pb_n,doc,persname,dipl-ids
1088,Plinius,,Plinius der Ältere,true,empty,empty,. das er vermeynet / ſye ſeyẽ von denen geſchlechten / die Dioſcorides / vñ Plinius Panaces neñet / die aller koͤſtlicheſte wurtzel die man haben moͤge . Vñ bewaͤret ſolichs,CCCXVIII,ContrafaytKreuterbuch_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22923', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22924_virtualSpan']"
1089,Plin.,,Plinius der Ältere,true,empty,empty,. Wer do wil der leſe vom Wermůt den Hippo. Gale⸗ num / Paul. Aeg. Plin. lib. 27. cap. 7. et. 8. Apul. ca. 101. Oribaſium lib. 2. de poten. ſimp.,xcvi,NewKreuetterBuch_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22973', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22974_virtualSpan']"
1090,Pli⸗ nio,,Plinius der Ältere,true,empty,empty,aber ein geſtalt hab mit dem woͤrtlin Empetro / vnd Saxifraga bey dem Dioſcoride vnd Pli⸗ nio / ob ſye vff ein / oder vff zweyerley kreüter deüten / woͤllen wir aber,CCXLII,ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok1611_virtualSpan', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok1612_virtualSpan']"
1091,Plinius,,Plinius der Ältere,true,empty,empty,aber mit min deren vnd kleinerẽ bletteren / hat auch anðe kleinere blaͤtlin ( ſpricht Plinius ) weð die gar ten Poley / von etlichen Dic⸗ tamus genennt . Wann ſol⸗,CCXLVII,ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sSpan25043', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok25044_virtualSpan']"
1092,Plinio,,Plinius der Ältere,true,empty,empty,"Abſinthium Ponticum , von Meſue wird er under dem na⸗ men Abſinthii Romani , von Plinio aber Ab- ſinthii Italici beſchrieben . Wiewol bey dieſen Authoribus der Pontiſch / Roͤmiſch und",659,TheatrumBotanicum_1696_Verzascha,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sSpan19556', 'RIDGES_Herbology_Version9.0/TheatrumBotanicum_1696_Verzascha#sTok19557_virtualSpan']"
1093,Plinio,,Plinius der Ältere,true,empty,empty,alten geachtet / mag man hin vnd wider leſen / vnd in ſunderheyt bei dem Plinio lib. 27. ca. 7. et 8. der ſchreibt das man Wermůt auch zů den Gottes,xcvii,NewKreuetterBuch_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22981', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22982_virtualSpan']"
1094,maiſter Plinius,,Plinius der Ältere,true,empty,empty,auch faſt wol bekome den die den ſtain habẽ in den lenden ˖ ¶ Der maiſter Plinius in ſeinẽ ˖ xxv. bůch in dem capitel Arthemiſia ſpricht ˖ das ar themiſia die,NaN,GartDerGesundheit_1487_vonCuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok719_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok720_virtualSpan']"
1095,maiſter Plinius,,Plinius der Ältere,true,empty,empty,blůmẽ / vnd die maͤnlich gelb blůmen vnd geleich dem ſaf⸗ fran ˖ ¶ Der maiſter Plinius in ſei nem ˖ xxj ˖ bůch ſprichet ˖ das ſtab⸗ wurcz hab ainen gůten,NaN,GartDerGesundheit_1487_vonCuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok1153_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok1154_virtualSpan']"
1096,Plinio,,Plinius der Ältere,true,empty,empty,ceremo⸗ nien / treiben nit die geringſten zů Pareiſz in Franckreich . Andere haben von Plinio gelernt / wo ſie Beifůſz mit Salbei anhencken / ſollen ſie auff der reyſz nit,xcix,NewKreuetterBuch_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan23002', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok23003_virtualSpan']"
1097,Plinius,,Plinius der Ältere,true,empty,empty,Das xxv Capitel Strẽs grece . arabice meu latine Anetum agreſte . / . ¶ Plinius in dem capitel . Meu ſpricht . dz maiſterwurcz ſey haiſz vñ truckẽ an dẽ,NaN,GartDerGesundheit-c23-33_1487_Cuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24238', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24239_virtualSpan']"
1098,Plinio,,Plinius der Ältere,true,empty,empty,Dauſentguldiñkraut . ¶ Von dem Nammen . WEnn wir dem Plinio glauben geben / ſo hat diſzes kraut ſeinen nammen von einem mañ haͤr Chiron genañt,CCLXVI,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24693', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24694_virtualSpan']"
1099,Plinio,,Plinius der Ältere,true,empty,empty,daͤcheren / hohẽ vnnd dürren gebürgen . Ir geſchlecht vnd geſtalt . Hauſzwurtz würt von Plinio anzeygt zweyerley / vnd von Dioſcoride drey⸗ erley . Das erſt geſchlecht groſſz Hauſzwurtz genañt,CCCXXII,ContrafaytKreuterbuch_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22941', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22942_virtualSpan']"
1100,Plinius,,Plinius der Ältere,true,empty,empty,der aller beruͤhmbſte vnd geſchickſte Griechiſche Artzt Hippocrates ( der die Ar⸗ tzeney / wie Plinius vnd Strabo bezeugen / erſtlichen in ein ordnung gebracht ) gethan vnnd ſich in ſeinem,NaN,NeuwKreuterbuch-VR_1588_Theodorus,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40179', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40180_virtualSpan']"
1101,Plinius,,Plinius der Ältere,true,empty,empty,derhalben die reychen aͤnis faſt brauchen / ſunderlich mit zucker überzogen / do⸗ her ſagt Plinius / heyſz diſer ſamen / Anicetum / in Dioſcoride lib. 3. cap. 58. Aniſum /,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24843', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24844_virtualSpan']"
1102,Plinius,,Plinius der Ältere,true,empty,empty,die mañs dinger genant teſticuli gelegt die vͤberzogẽ ſind mit geſchwer hailet ſer ¶ Plinius die wurczel geſoten in waſſer vñ das getrunckẽ waicht den bauch . ¶ Den ſamen,NaN,GartDerGesundheit-c15-23_1487_Cuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24357', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24358_virtualSpan']"
1103,Plinius,,Plinius der Ältere,true,empty,empty,die wunden / heylet ynn einem tage mehr denn andere ſalben ynn vierzehen tagen . Plinius ſpricht / das der Balſam als groſſe tugend an ihm hat / das er einem,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24164', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24165_virtualSpan']"
1104,Plinius,,Plinius der Ältere,true,empty,empty,diſelben je mehr vnd mehr bekañt wuͤr⸗ den / ſolchs haben ſie auch / wie Plinius davon ſchreibet / fuͤr groſſe Fuͤrſtliche Thaten gehalten / viel mehr / als wann ſie,NaN,NeuwKreuterbuch-VR_1588_Theodorus,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40208', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40209_virtualSpan']"
1105,Plinius,,Plinius der Ältere,true,empty,empty,diſtillirt / iſt gar nuͤtze wer das ſtechen hat ynn der ſeytten . Et dicit Plinius quod ſit calide nature . Fuͤr die geelſucht . Cardamomum . Wer ſieben tage trincket,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24171', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24172_virtualSpan']"
1106,Plin.,,Plinius der Ältere,true,empty,empty,eyns ſunderlichen ſuͤſſen honigs geruchs / vnd geſchmacks / nützlich zů vilen preſten / wie Plin. nach ð leng anzeygt /,cxxxiiij,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24842', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24843_virtualSpan']"
1107,Plin.,,Plinius der Ältere,true,empty,empty,fie⸗ ber . Diſer ſamen zerquetſt vnnd vber die wartzen gepflaſteret ver⸗ treibet ſy . Plin. Wirt auff die erd vmb ein ſcorpion mitt diſem kraut ein kreiſz geriſſen / ſo,xxxix,WieSichMeniglich_1557_vonBodenstein,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sSpan34123', 'RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok34124_virtualSpan']"
1108,Plinius,,Plinius der Ältere,true,empty,empty,geſchlecht . Sein geſchlecht ſeind mancherley / die da anzeygt Dioſcorides am fyerden bůch / Plinius am . xxvij. alle Tithimalli genañt . Vnder welchen auch gezelet werden / Wolffsmilch,CCLXIII,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24688', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24689_virtualSpan']"
1109,Plinio,,Plinius der Ältere,true,empty,empty,groben fleg⸗ mata der bruſt zerſchneiden . ¶ Seine kraͤfft / vſz Dioſcoride / vnd Plinio . Gartten Kreſſz reytzet zů vnkeüſcheit . Scherpffet die ſynne . Reyniget den bauch .,CCLX,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24685', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24686_virtualSpan']"
1110,Plinio,,Plinius der Ältere,true,empty,empty,gůt denen ſo den fallenden ſyech tagen haben / vnd das keichen . Auſz dem Plinio . Centumcapita dyenet dem ſchwachen hertzen . Dem miltz . Den lenden . Für gegycht,CCLXXXIII,ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sSpan27651', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sTok27652_virtualSpan']"
1111,Plinio,,Plinius der Ältere,true,empty,empty,hab en ſye mit diſzem kraut gerib⸗ en . Geſchlecht vnd geſtalt . Auſz dem Plinio / vnd Catone nymmet man ab / das diſzes krauts Ocimi ge ⸗nannt / zweyerley,CCXLVI,ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sSpan25037', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok25038_virtualSpan']"
1112,Plinio,,Plinius der Ältere,true,empty,empty,hochberuͤmpſten  vnd ſolcher künſten erfarnen aͤrtzten / als Dioſcoride / Theophraſto / Galeno / Plinio etc. de⸗ ren keiner in vierzehen hundert vñ mehr jaren gelebt / jnen zůgeſchriben vñ,NaN,NewKreuterbuch-VR_1543_Fuchs,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sSpan13298', 'RIDGES_Herbology_Version9.0/NewKreuterbuch-VR_1543_Fuchs#sTok13299_virtualSpan']"
1113,Plinius,,Plinius der Ältere,true,empty,empty,hynweg nymmet das feber . Von Geſchlecht vnd geſtalt diſes krauts . Beyde Dioſcorides vnd Plinius ſprechẽ / das diſzes kraut ſey zwey / oder drey⸗ erley geſchlecht . Groſſz Tauſentguldinkraut,CCLXVI,ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sSpan24699', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLVII-CCLXX_1532_Brunfels#sTok24700_virtualSpan']"
1114,Plinius,,Plinius der Ältere,true,empty,empty,in allermaſz / al⸗ lein das der Beyfůſſz breyter bletter hat / vñ feyſzter . Plinius vnderſcheydet auch zwey Geſchlecht / ein groſſes mit breyteren bletteren / vnd ein kleiners mit,CCXXXVII,ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sSpan25024', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok25025_virtualSpan']"
1115,Plinius,,Plinius der Ältere,true,empty,empty,in der warheit ſo iſt Eryngiũ / vñ Centumcapita zweyerley / wie das nicht allein Plinius vnderſcheydet / ſonder auch die natur der kreüter . Die meynung Dioſcor. von diſzem,CCLXXXII,ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sSpan27642', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sTok27643_virtualSpan']"
1116,Plinn͂,,Plinius der Ältere,true,empty,empty,India / und Syria / nach laut der ſchrifft Dio⸗ ſcoridis / Serapionis / vnd Plinn͂ / haben villeicht di⸗ ſe wurtzel vnd gewechſe in Teutſchen landen nie ge⸗ ſehen /,33,Experimenta_1550_Schellenberg,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33835', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33836_virtualSpan']"
1117,Plinius,,Plinius der Ältere,true,empty,empty,in ſeiner natur . vñ iſt doch friſch beſ ſer genüczt dann dürr . ¶ Plinius nim ſynauwe ſanickel vnd haides wundtkraut yegklichs ain hand foll / vnd ſeude die in,NaN,GartDerGesundheit-c23-33_1487_Cuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sSpan24261', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok24262_virtualSpan']"
1118,Plinius,,Plinius der Ältere,true,empty,empty,in ſelber wachſen . Jn Serapione heyſt Stabwurtz Catſinu ca. 307. in Auerh. Halſcia / Plinius ſchreibt auch von zweyen ge ſchlechten lib. 21. ca. 21. et cap. 10 . Jſt,xcviii,NewKreuetterBuch_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan22998', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok22999_virtualSpan']"
1119,Plinius,,Plinius der Ältere,true,empty,empty,jhrer inclination / ſcherpffer oder ſchwecher manchen / durch die Simplicia / etc. Dioſcortdes und Plinius ſagen / der Saffran ſey nutz vnnd dienſtlich dem bloͤden ſchwachen Magen / auch der,NaN,Experimenta_1550_Schellenberg,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sSpan33869', 'RIDGES_Herbology_Version9.0/Experimenta_1550_Schellenberg#sTok33870_virtualSpan']"
1120,Plinius,,Plinius der Ältere,true,empty,empty,kranckheit der frawen genannt menſtruum ˖ ¶ Epich allſo genützt macht wol dewen ˖ ¶ Plinius ˖ Epichwurtzel geſoten mit wein vñ den getrunck en treibt aus den ſtain in der,NaN,GartDerGesundheit_1487_vonCuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sSpan24339', 'RIDGES_Herbology_Version9.0/GartDerGesundheit_1487_vonCuba#sTok24340_virtualSpan']"
1121,Plinij,,Plinius der Ältere,true,empty,empty,kraut cy⸗ clamen deſz viert geſchlecht Ari⸗ ſtolochie ſey / dieweil mir ebẽ nach beſchreibung Plinij ſonſt fierer⸗ ley Ariſtolochie habend . Dioſcori des bezüget / das diſz cyclamen die fiſch,xxxvij,WieSichMeniglich_1557_vonBodenstein,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sSpan34115', 'RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok34116_virtualSpan']"
1122,maiſter Plinius,,Plinius der Ältere,true,empty,empty,latĩe . egilops grece vel egilopa . arabice quſir vl' clauſir vl' dolara ¶ Der maiſter Plinius in dem capitel . A uena ſpricht . das habern wachſze mit dem waiczen vnd,NaN,GartDerGesundheit-c23-33_1487_Cuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok6057_virtualSpan', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c23-33_1487_Cuba#sTok6058_virtualSpan']"
1123,Plinius,,Plinius der Ältere,true,empty,empty,Lauer Plinij li. 26. ca. 8. vnd iſt aber nit das Sion / von welchem Plinius lib. 22. cap. 22. auch ſun⸗ derlich ſchreibt . Doch vom Sio vñ Lauer iſt,NaN,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24876', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24877_virtualSpan']"
1124,Plinius,,Plinius der Ältere,true,empty,empty,leib . Ich glaub auch / das diſze wurtzel alle ding vermoͤge ſo Dioſcorides vnnd Plinius zůgeben der Panace . ¶ Kraͤfft der Meyſterwurtz . Meyſterwurtz geſotten in waſſer / vnd,CCCXIX,ContrafaytKreuterbuch_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22930', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22931_virtualSpan']"
1125,PLinius,,Plinius der Ältere,true,empty,empty,mag vndawlichs entpfangen . Weggraſz / Wegdritt / Denngraſz . ¶ Von dem Nammen . PLinius ſchreibt / das es noch war iſt / dz wir die aller beſten kreüter mit,CCCXX,ContrafaytKreuterbuch_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sSpan22931', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch_1532_Brunfels#sTok22932_virtualSpan']"
1126,Plin.,,Plinius der Ältere,true,empty,empty,Plin. lib. 20 cap. 17. Von aͤnis / ca. clj. WO der lieblich aͤnis alleyn,cxxxiiij,NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sSpan24841', 'RIDGES_Herbology_Version9.0/NewKreuetterbuch-CXXXIIIJ-CXXXVIIJ_1539_Bock#sTok24842_virtualSpan']"
1127,Plinius,,Plinius der Ältere,true,empty,empty,ſamẽ von diſem kraut / aber die bletter haben feuchtung in in . ¶ Plinius diſz kraut iſt faſt gůt genüczet czů den blatern in dem mund acole ge nant,NaN,GartDerGesundheit-c15-23_1487_Cuba,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sSpan24345', 'RIDGES_Herbology_Version9.0/GartDerGesundheit-c15-23_1487_Cuba#sTok24346_virtualSpan']"
1128,Plinius,,Plinius der Ältere,true,empty,empty,Seind zwar beyde gleich / aber das maͤñlin hat ein weiſſ es bluͤmlin / ſpricht Plinius / das weiblein aber purpur . Es iſt auch ſonſt ein wylde Poley der Doſt,CCXLVII,ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sSpan25042', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCXXXVII-CCXLVIII_1532_Brunfels#sTok25043_virtualSpan']"
1129,Plinio,,Plinius der Ältere,true,empty,empty,ſich nit gibt vff die erſt en yngeſetzten nammen / wie ſye vom Dioſcoride vnd Plinio verzeychnet / vnnd naͤmlich in der latiniſchen ſprach / vnd den apotheckẽ / iſt es,CCLXXIX,ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sSpan27637', 'RIDGES_Herbology_Version9.0/ContrafaytKreuterbuch-CCLXXI-CCXC_1532_Brunfels#sTok27638_virtualSpan']"
1130,Plin.,,Plinius der Ältere,true,empty,empty,ſie auff der reyſz nit muͤd werden / vnd des dings iſt keyn ende . Plin. li. 26. cap. 15 . Das kraut Arthemiſiam mit dem eyntzigen ſtengel / nent Dioſcor.,xcix,NewKreuetterBuch_1539_Bock,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sSpan23003', 'RIDGES_Herbology_Version9.0/NewKreuetterBuch_1539_Bock#sTok23004_virtualSpan']"
1131,Plinius,,Plinius der Ältere,true,empty,empty,ſind den gliedern ſchedlich vnd truͤcknen zu faſt . Item ſuccus ceparum purgat cerebrum dicit Plinius ſinaribus immittitur . Fuͤr den huſten . Cucurbita . Kuͤrbs waſſer iſt gut widder die,NaN,ArtzneyBuchleinDerKreutter_1532_Tallat,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sSpan24173', 'RIDGES_Herbology_Version9.0/ArtzneyBuchleinDerKreutter_1532_Tallat#sTok24174_virtualSpan']"
1132,Plinius,,Plinius der Ältere,true,empty,empty,Sonnen vñ Mons lauffes achten thůt / darauſz mercklichen nutz befindet . So ſchrei bet Plinius im anderen bůch natürlicher hi⸗ ſtori / deſzgleichen im xviij. Das am tag der Sonnen,NaN,WieSichMeniglich-VR_1557_vonBodenstein,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/WieSichMeniglich-VR_1557_vonBodenstein#sSpan4315', 'RIDGES_Herbology_Version9.0/WieSichMeniglich-VR_1557_vonBodenstein#sTok4316_virtualSpan']"
1133,Plinius,,Plinius der Ältere,true,empty,empty,ſy gar nicht reitzet zů jren zekom⸗ men / ſonder ehr veriaget . Vnnd aber Plinius ſagt / das die fiſch mit viele darzů kommen oder ge⸗ ſchwum̃en ſindt / doch,NaN,WieSichMeniglich_1557_vonBodenstein,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sSpan34113', 'RIDGES_Herbology_Version9.0/WieSichMeniglich_1557_vonBodenstein#sTok34114_virtualSpan']"
1134,Plinius,,Plinius der Ältere,true,empty,empty,Theriack / welche doch zu Plinij zeiten bey vielen veracht warde / von welcher auch Plinius an vielen orten gar ſchimpfflich redet / ſie gar vnhoͤfflich verwirffet vnnd verachtet / die,NaN,NeuwKreuterbuch-VR_1588_Theodorus,Plinius_der_Ältere,"['RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sSpan40169', 'RIDGES_Herbology_Version9.0/NeuwKreuterbuch-VR_1588_Theodorus#sTok40170_virtualSpan']"
